date,open,high,low,close,volume,dividends,stock splits,capital gains,symbol
2005-07-01 00:00:00-04:00,82.38728009069592,82.62868696905934,82.22174830560834,82.44245910644531,49737500,0.0,0.0,0.0,SPY
2005-07-05 00:00:00-04:00,82.24936032822417,83.21497231952041,82.20797868616471,83.1046142578125,51549000,0.0,0.0,0.0,SPY
2005-07-06 00:00:00-04:00,83.03559536812269,83.21492448423145,82.35967104627723,82.40795135498047,52363600,0.0,0.0,0.0,SPY
2005-07-07 00:00:00-04:00,81.587196448859,82.73213195800781,81.56650563576595,82.73213195800781,103268800,0.0,0.0,0.0,SPY
2005-07-08 00:00:00-04:00,82.74592436122704,83.67704772949219,82.5734939129498,83.67704772949219,64491200,0.0,0.0,0.0,SPY
2005-07-11 00:00:00-04:00,83.68395217864594,84.21503568053042,83.67015479502503,84.10468292236328,49688300,0.0,0.0,0.0,SPY
2005-07-12 00:00:00-04:00,84.1391962832307,84.58061799984482,83.89779460417016,84.32542419433594,51871100,0.0,0.0,0.0,SPY
2005-07-13 00:00:00-04:00,84.33229943427511,84.50472991957328,84.1391781326869,84.44265747070312,41182300,0.0,0.0,0.0,SPY
2005-07-14 00:00:00-04:00,84.82199247553598,85.13926388403195,84.48402499204599,84.77371215820312,63638800,0.0,0.0,0.0,SPY
2005-07-15 00:00:00-04:00,84.69093516027134,84.86336559949443,84.39435459432124,84.72541809082031,56075900,0.0,0.0,0.0,SPY
2005-07-18 00:00:00-04:00,84.49092575953632,84.58058770474025,84.1805530350796,84.38746643066406,56598400,0.0,0.0,0.0,SPY
2005-07-19 00:00:00-04:00,84.6357972105419,84.91168709955484,84.42888374040365,84.849609375,59165700,0.0,0.0,0.0,SPY
2005-07-20 00:00:00-04:00,84.55302949215435,85.33931752528818,84.35301471437974,85.13929748535156,69477000,0.0,0.0,0.0,SPY
2005-07-21 00:00:00-04:00,85.2151324181789,85.25651404322177,84.47023159444807,84.64266204833984,101110900,0.0,0.0,0.0,SPY
2005-07-22 00:00:00-04:00,84.75302534300513,85.22203644640676,84.58059486766867,85.20824432373047,52607100,0.0,0.0,0.0,SPY
2005-07-25 00:00:00-04:00,85.11858995452265,85.49103518373097,84.7323420770873,84.96685028076172,57301600,0.0,0.0,0.0,SPY
2005-07-26 00:00:00-04:00,84.99441742766328,85.20133080476413,84.80129090867905,85.07028198242188,42758800,0.0,0.0,0.0,SPY
2005-07-27 00:00:00-04:00,85.18065628323684,85.4496474084216,84.87028352715002,85.38067626953125,43181600,0.0,0.0,0.0,SPY
2005-07-28 00:00:00-04:00,85.49790184666406,85.96691281614626,85.27719111174062,85.91863250732422,47880700,0.0,0.0,0.0,SPY
2005-07-29 00:00:00-04:00,85.8083014347176,85.96003582778124,85.18065199941131,85.34618377685547,62358100,0.0,0.0,0.0,SPY
2005-08-01 00:00:00-04:00,85.40825353061935,85.55309448016814,85.14615587339405,85.28410339355469,40418200,0.0,0.0,0.0,SPY
2005-08-02 00:00:00-04:00,85.4358568018039,85.9393508605838,85.34618958371051,85.79450988769531,45147400,0.0,0.0,0.0,SPY
2005-08-03 00:00:00-04:00,85.69795507515003,86.03591736823849,85.60829311311134,86.02212524414062,36837200,0.0,0.0,0.0,SPY
2005-08-04 00:00:00-04:00,85.6841494554869,85.73932320534931,85.22893049954061,85.33238983154297,50855600,0.0,0.0,0.0,SPY
2005-08-05 00:00:00-04:00,85.14614716491417,85.51170410933197,84.60816504671038,84.75300598144531,53595500,0.0,0.0,0.0,SPY
2005-08-08 00:00:00-04:00,84.93924415367725,85.11857330232624,84.40815539941369,84.5943832397461,47616000,0.0,0.0,0.0,SPY
2005-08-09 00:00:00-04:00,84.87718783981627,85.24273965874781,84.74614423777142,85.10479736328125,47170000,0.0,0.0,0.0,SPY
2005-08-10 00:00:00-04:00,85.40136251454298,85.87037360092198,84.71164063823036,85.06340026855469,72863700,0.0,0.0,0.0,SPY
2005-08-11 00:00:00-04:00,85.02202562541196,85.54621580032578,84.84270170049389,85.40137481689453,58570200,0.0,0.0,0.0,SPY
2005-08-12 00:00:00-04:00,85.22895699893812,85.31172554270645,84.66338510525911,84.877197265625,54776900,0.0,0.0,0.0,SPY
2005-08-15 00:00:00-04:00,84.98754268392513,85.43586302054243,84.71855153438696,85.40137481689453,36208500,0.0,0.0,0.0,SPY
2005-08-16 00:00:00-04:00,85.13925361366708,85.19442735384906,84.20812505117557,84.2908935546875,71942100,0.0,0.0,0.0,SPY
2005-08-17 00:00:00-04:00,84.27712603952915,84.7461371720373,84.16676800262802,84.28401947021484,62275100,0.0,0.0,0.0,SPY
2005-08-18 00:00:00-04:00,84.18052374714303,84.53227797590293,84.03567757982044,84.27708435058594,53388600,0.0,0.0,0.0,SPY
2005-08-19 00:00:00-04:00,84.58060577284257,84.71165463488609,84.28402510653859,84.47025299072266,39842100,0.0,0.0,0.0,SPY
2005-08-22 00:00:00-04:00,84.54612283062562,84.99444317673553,84.06331428013756,84.47025299072266,69912000,0.0,0.0,0.0,SPY
2005-08-23 00:00:00-04:00,84.4908906625484,84.56676045472821,83.55976761380086,84.31156158447266,55168600,0.0,0.0,0.0,SPY
2005-08-24 00:00:00-04:00,84.10466470301634,84.64954547048582,83.51839705580967,83.55978393554688,79104600,0.0,0.0,0.0,SPY
2005-08-25 00:00:00-04:00,83.69774185710632,83.91845262915847,83.6011812232185,83.86327362060547,35631100,0.0,0.0,0.0,SPY
2005-08-26 00:00:00-04:00,83.78741786558024,83.79431129575377,83.2356382463912,83.29081726074219,61956800,0.0,0.0,0.0,SPY
2005-08-29 00:00:00-04:00,83.04941542735669,83.99433105031467,83.0287193504104,83.93225860595703,56179200,0.0,0.0,0.0,SPY
2005-08-30 00:00:00-04:00,83.62875644464803,83.66324463464343,83.03559535940812,83.49081420898438,74160200,0.0,0.0,0.0,SPY
2005-08-31 00:00:00-04:00,83.58737640852503,84.60126817253676,83.27699847916848,84.54608917236328,102945200,0.0,0.0,0.0,SPY
2005-09-01 00:00:00-04:00,84.50467670413927,84.93920462123673,83.55286291906042,84.4839859008789,74578700,0.0,0.0,0.0,SPY
2005-09-02 00:00:00-04:00,84.73235359330873,84.75304441305902,84.17368041140438,84.33231353759766,47653400,0.0,0.0,0.0,SPY
2005-09-06 00:00:00-04:00,84.60129731491746,85.38757992068152,84.59439862197964,85.318603515625,57251300,0.0,0.0,0.0,SPY
2005-09-07 00:00:00-04:00,85.27032100860696,85.6151819764262,85.15306954246701,85.46344757080078,41749700,0.0,0.0,0.0,SPY
2005-09-08 00:00:00-04:00,85.29100682597365,85.52550973004175,85.04959996781399,85.18064880371094,39068700,0.0,0.0,0.0,SPY
2005-09-09 00:00:00-04:00,85.40825519207192,86.03589931899296,85.38756437918529,85.93933868408203,43093900,0.0,0.0,0.0,SPY
2005-09-12 00:00:00-04:00,85.83586259636633,85.9876022107848,85.7117124811293,85.76689147949219,33017600,0.0,0.0,0.0,SPY
2005-09-13 00:00:00-04:00,85.61515753380431,85.81517746949426,85.19442685220811,85.2909927368164,58427500,0.0,0.0,0.0,SPY
2005-09-14 00:00:00-04:00,85.34615772118016,85.47030783190108,84.84955727829652,84.98060607910156,57694600,0.0,0.0,0.0,SPY
2005-09-15 00:00:00-04:00,85.24272116797704,85.28410805736843,84.76681666833727,84.93924713134766,73156900,0.0,0.0,0.0,SPY
2005-09-16 00:00:00-04:00,85.40469871967586,85.7094645220117,85.10685568963562,85.54322814941406,75424100,0.522,0.0,0.0,SPY
2005-09-19 00:00:00-04:00,85.52245252169058,85.57786640952065,84.9475453257118,85.25923919677734,53355300,0.0,0.0,0.0,SPY
2005-09-20 00:00:00-04:00,85.33547007536086,85.61946241387871,84.4142388804944,84.5389175415039,84480300,0.0,0.0,0.0,SPY
2005-09-21 00:00:00-04:00,84.35880461569282,84.41421851489724,83.65921867077773,83.749267578125,94469100,0.0,0.0,0.0,SPY
2005-09-22 00:00:00-04:00,83.77696773378169,84.26875947466014,83.42371602297855,84.04710388183594,84597200,0.0,0.0,0.0,SPY
2005-09-23 00:00:00-04:00,83.9778364137861,84.42806507405301,83.7423352809277,84.11637115478516,59368100,0.0,0.0,0.0,SPY
2005-09-26 00:00:00-04:00,84.51811426986211,84.67049985273741,83.86701944015905,84.21334838867188,70415400,0.0,0.0,0.0,SPY
2005-09-27 00:00:00-04:00,84.17178174291088,84.49733178620231,83.82545280912171,84.19256591796875,66150800,0.0,0.0,0.0,SPY
2005-09-28 00:00:00-04:00,84.4557960023294,84.58740272250644,83.95015330209246,84.27570343017578,58620500,0.0,0.0,0.0,SPY
2005-09-29 00:00:00-04:00,84.19252211967967,85.09990176311469,83.86697224574445,84.96137237548828,66607700,0.0,0.0,0.0,SPY
2005-09-30 00:00:00-04:00,84.93370199444192,85.22461700439453,84.32415974361584,85.22461700439453,47824200,0.0,0.0,0.0,SPY
2005-10-03 00:00:00-04:00,85.16924872365475,85.43245692820611,84.81599157406444,84.91989135742188,50994800,0.0,0.0,0.0,SPY
2005-10-04 00:00:00-04:00,85.05142327956426,85.21765961595533,83.92239334788154,83.96395111083984,60776300,0.0,0.0,0.0,SPY
2005-10-05 00:00:00-04:00,83.984763244825,84.02632102423748,82.82109786023595,82.86265563964844,106052100,0.0,0.0,0.0,SPY
2005-10-06 00:00:00-04:00,82.9665621851117,83.29904030139113,81.85138254645663,82.5648193359375,140941800,0.0,0.0,0.0,SPY
2005-10-07 00:00:00-04:00,82.91112969004175,83.15356412764193,82.51631498807238,82.84879302978516,75661400,0.0,0.0,0.0,SPY
2005-10-10 00:00:00-04:00,82.89731820126985,82.91809709788316,81.94145196512547,82.14924621582031,52677000,0.0,0.0,0.0,SPY
2005-10-11 00:00:00-04:00,82.41935796620352,82.69642216941651,81.95527846444384,82.0314712524414,75629800,0.0,0.0,0.0,SPY
2005-10-12 00:00:00-04:00,82.00378671842628,82.51635219950992,81.32498478380012,81.38732147216797,100510400,0.0,0.0,0.0,SPY
2005-10-13 00:00:00-04:00,81.35956214690799,81.78901176707627,80.95781946525618,81.33878326416016,99052900,0.0,0.0,0.0,SPY
2005-10-14 00:00:00-04:00,81.8167570663147,82.29468744727224,81.42886502977443,82.19771575927734,88651000,0.0,0.0,0.0,SPY
2005-10-17 00:00:00-04:00,82.28773447535647,82.61327914583828,82.0453000597757,82.50245666503906,68109300,0.0,0.0,0.0,SPY
2005-10-18 00:00:00-04:00,82.38475725677179,82.39860809375818,81.59512743449798,81.60897827148438,74996900,0.0,0.0,0.0,SPY
2005-10-19 00:00:00-04:00,81.38729375220225,82.98040885011183,81.12408568336005,82.966552734375,116563800,0.0,0.0,0.0,SPY
2005-10-20 00:00:00-04:00,82.76569552423437,82.98734585299131,81.24877823365692,81.50505828857422,131966700,0.0,0.0,0.0,SPY
2005-10-21 00:00:00-04:00,81.93451250498302,82.27391343308945,81.39424012995946,81.82368469238281,96579500,0.0,0.0,0.0,SPY
2005-10-24 00:00:00-04:00,82.03840979332897,83.18129119020534,82.01763090023096,83.09124755859375,71308400,0.0,0.0,0.0,SPY
2005-10-25 00:00:00-04:00,82.92501068115234,83.28519049021327,82.3847383252806,82.92501068115234,76594500,0.0,0.0,0.0,SPY
2005-10-26 00:00:00-04:00,82.7795354513175,83.4929721423187,82.55788516591363,82.68256378173828,80855800,0.0,0.0,0.0,SPY
2005-10-27 00:00:00-04:00,82.56481720357054,82.68257305946685,81.68514402094911,81.80289459228516,66623100,0.0,0.0,0.0,SPY
2005-10-28 00:00:00-04:00,82.03146461312515,83.08430215864968,81.80288626763269,82.98040771484375,72322000,0.0,0.0,0.0,SPY
2005-10-31 00:00:00-05:00,83.31982744504572,84.01941347106084,83.20899963378906,83.20899963378906,77698900,0.0,0.0,0.0,SPY
2005-11-01 00:00:00-05:00,83.5207083660886,83.74235872919024,83.27135104702906,83.45836639404297,66365100,0.0,0.0,0.0,SPY
2005-11-02 00:00:00-05:00,83.23669969879313,84.33110046386719,83.20899274827171,84.33110046386719,74012300,0.0,0.0,0.0,SPY
2005-11-03 00:00:00-05:00,84.60813812120028,84.96139502374034,84.33107398753278,84.69125366210938,84897600,0.0,0.0,0.0,SPY
2005-11-04 00:00:00-05:00,84.7813233794919,84.82288116015941,84.19256525360822,84.58045196533203,59156000,0.0,0.0,0.0,SPY
2005-11-07 00:00:00-05:00,84.76051534576085,84.9336797517495,84.40033042195184,84.66354370117188,46765400,0.0,0.0,0.0,SPY
2005-11-08 00:00:00-05:00,84.4557443001622,84.79514505622362,84.35877265557322,84.66354370117188,42152800,0.0,0.0,0.0,SPY
2005-11-09 00:00:00-05:00,84.55967654869453,85.16228553136906,84.40729096724017,84.77439880371094,57666800,0.0,0.0,0.0,SPY
2005-11-10 00:00:00-05:00,84.73976095588503,85.55709745074888,84.33109535073318,85.43241882324219,79048100,0.0,0.0,0.0,SPY
2005-11-11 00:00:00-05:00,85.43932780851601,85.77872860807793,84.8020839810972,85.72332000732422,34867000,0.0,0.0,0.0,SPY
2005-11-14 00:00:00-05:00,85.74411519139436,85.90342353625087,85.46012293860498,85.67485046386719,45092200,0.0,0.0,0.0,SPY
2005-11-15 00:00:00-05:00,85.57785613051958,85.95188661704867,85.09992065337,85.36312866210938,69592500,0.0,0.0,0.0,SPY
2005-11-16 00:00:00-05:00,85.45322322451506,85.57790188153237,85.1830870150711,85.53633880615234,51133000,0.0,0.0,0.0,SPY
2005-11-17 00:00:00-05:00,85.66790446737744,86.3397832812794,85.29386867557969,86.33285522460938,55717500,0.0,0.0,0.0,SPY
2005-11-18 00:00:00-05:00,86.62378589215433,86.77617145916405,86.11814863932372,86.67227172851562,72437200,0.0,0.0,0.0,SPY
2005-11-21 00:00:00-05:00,86.68611332354747,87.21253466197463,86.56836278133161,87.10863494873047,50021200,0.0,0.0,0.0,SPY
2005-11-22 00:00:00-05:00,86.97012587265574,87.63507683504534,86.87315418759229,87.48269653320312,66438800,0.0,0.0,0.0,SPY
2005-11-23 00:00:00-05:00,87.44807748925591,88.25156335168728,87.42037053352777,87.98834991455078,50854700,0.0,0.0,0.0,SPY
2005-11-25 00:00:00-05:00,87.95371508584813,88.11995152602103,87.8359592096879,88.05760955810547,15270000,0.0,0.0,0.0,SPY
2005-11-28 00:00:00-05:00,88.14072817652035,88.15457901094832,87.30261265276127,87.43421936035156,54498500,0.0,0.0,0.0,SPY
2005-11-29 00:00:00-05:00,87.72511119877305,87.95368954047291,87.33721923828125,87.33721923828125,51738900,0.0,0.0,0.0,SPY
2005-11-30 00:00:00-05:00,87.38571959988347,87.63507157181343,86.78310534927229,86.86622619628906,56007200,0.0,0.0,0.0,SPY
2005-12-01 00:00:00-05:00,87.28875328798962,87.98833930321125,87.26105162016376,87.75283813476562,65468200,0.0,0.0,0.0,SPY
2005-12-02 00:00:00-05:00,87.80823356448836,88.02296109208876,87.62121826967254,87.8636474609375,46699400,0.0,0.0,0.0,SPY
2005-12-05 00:00:00-05:00,87.75972839581013,87.78051256582054,87.39954871734587,87.6766128540039,59273400,0.0,0.0,0.0,SPY
2005-12-06 00:00:00-05:00,88.00220154458574,88.48013197396666,87.71128116656465,87.84288787841797,57935200,0.0,0.0,0.0,SPY
2005-12-07 00:00:00-05:00,87.80822200948808,87.87749201321402,87.05322758682108,87.33029174804688,66816500,0.0,0.0,0.0,SPY
2005-12-08 00:00:00-05:00,87.42725736854065,87.84285093937254,86.91469214066663,87.27487182617188,62608600,0.0,0.0,0.0,SPY
2005-12-09 00:00:00-05:00,87.38570556478106,87.81514999399378,87.15019917833855,87.50345611572266,50744500,0.0,0.0,0.0,SPY
2005-12-12 00:00:00-05:00,87.7666938155027,87.87059357155033,87.24720031982567,87.58660125732422,48389900,0.0,0.0,0.0,SPY
2005-12-13 00:00:00-05:00,87.56578604017095,88.45238705949546,87.47574244071293,88.1822509765625,88630900,0.0,0.0,0.0,SPY
2005-12-14 00:00:00-05:00,88.09915809347108,88.7225459623884,88.06452308539333,88.52860260009766,64375000,0.0,0.0,0.0,SPY
2005-12-15 00:00:00-05:00,88.54939019139586,88.66021800048564,88.09223869030247,88.27233123779297,55900300,0.0,0.0,0.0,SPY
2005-12-16 00:00:00-05:00,88.6288499407438,88.68455759589413,87.98822784423828,87.98822784423828,46238300,0.672,0.0,0.0,SPY
2005-12-19 00:00:00-05:00,88.24586565684662,88.34335139032491,87.52168212774075,87.53560638427734,48733000,0.0,0.0,0.0,SPY
2005-12-20 00:00:00-05:00,87.64006018445234,88.14837791197232,87.37545679975526,87.61917114257812,46603200,0.0,0.0,0.0,SPY
2005-12-21 00:00:00-05:00,87.89069661835198,88.26671512715596,87.59823954902832,87.75839233398438,51806900,0.0,0.0,0.0,SPY
2005-12-22 00:00:00-05:00,87.95341648003578,88.21802520751953,87.7932635989981,88.21802520751953,32247900,0.0,0.0,0.0,SPY
2005-12-23 00:00:00-05:00,88.28067840684083,88.33638605778972,88.02999929014486,88.26675415039062,27977300,0.0,0.0,0.0,SPY
2005-12-27 00:00:00-05:00,88.4060064972854,88.46867892461663,87.30580444034457,87.36847686767578,44499500,0.0,0.0,0.0,SPY
2005-12-28 00:00:00-05:00,87.5565041478563,87.73058659106327,87.3893864898985,87.56346893310547,30764300,0.0,0.0,0.0,SPY
2005-12-29 00:00:00-05:00,87.54256920436383,87.70968684192303,87.08298906035863,87.17351531982422,32788900,0.0,0.0,0.0,SPY
2005-12-30 00:00:00-05:00,86.90194845701028,87.08299035348196,86.59556168979051,86.70001220703125,44645600,0.0,0.0,0.0,SPY
2006-01-03 00:00:00-05:00,87.17352150772689,88.43387663214551,86.61645559288839,88.2249755859375,73256700,0.0,0.0,0.0,SPY
2006-01-04 00:00:00-05:00,88.33638210592508,88.77506788423078,88.22496680901165,88.64276885986328,51899600,0.0,0.0,0.0,SPY
2006-01-05 00:00:00-05:00,88.53832583658732,88.84470730386847,88.35031383528543,88.69847869873047,47307500,0.0,0.0,0.0,SPY
2006-01-06 00:00:00-05:00,89.14411968196539,89.53406256369384,88.68453958915119,89.43657684326172,62885900,0.0,0.0,0.0,SPY
2006-01-09 00:00:00-05:00,89.4226545730016,89.86830513493489,89.3948060613828,89.66637420654297,43527400,0.0,0.0,0.0,SPY
2006-01-10 00:00:00-05:00,89.40176504005574,89.81259699133966,89.31123878378565,89.75688934326172,44960800,0.0,0.0,0.0,SPY
2006-01-11 00:00:00-05:00,89.84048082141815,90.13293808535126,89.63853921348672,90.04241180419922,49598900,0.0,0.0,0.0,SPY
2006-01-12 00:00:00-05:00,89.8822043621498,90.02146812352811,89.4365539506529,89.6872329711914,40509200,0.0,0.0,0.0,SPY
2006-01-13 00:00:00-05:00,89.52708217379661,89.75686154136696,89.26943305309868,89.60366821289062,44856700,0.0,0.0,0.0,SPY
2006-01-17 00:00:00-05:00,89.26949720524995,89.4226906438164,88.99792895054613,89.36002349853516,52066600,0.0,0.0,0.0,SPY
2006-01-18 00:00:00-05:00,88.8377499028818,89.75689963872924,88.54529268578722,89.00486755371094,75067600,0.0,0.0,0.0,SPY
2006-01-19 00:00:00-05:00,89.22072746117574,89.6663780421725,88.99789685810339,89.34606170654297,81530400,0.0,0.0,0.0,SPY
2006-01-20 00:00:00-05:00,89.32516403139559,89.34605307027097,87.71664428710938,87.71664428710938,114957800,0.0,0.0,0.0,SPY
2006-01-23 00:00:00-05:00,87.88373971395043,88.30850110571312,87.82803208263714,88.02996826171875,67017400,0.0,0.0,0.0,SPY
2006-01-24 00:00:00-05:00,88.17620861281861,88.53830295225315,88.02998004547604,88.1205062866211,53008800,0.0,0.0,0.0,SPY
2006-01-25 00:00:00-05:00,88.46168577350167,88.55917146246823,87.62608732333912,88.19708251953125,87747700,0.0,0.0,0.0,SPY
2006-01-26 00:00:00-05:00,88.60792024419334,88.90037733068931,88.26672030994803,88.68451690673828,71294000,0.0,0.0,0.0,SPY
2006-01-27 00:00:00-05:00,88.89343987082245,89.58976947540327,88.74720597879599,89.5062026977539,65771200,0.0,0.0,0.0,SPY
2006-01-30 00:00:00-05:00,89.43657684326172,89.69421539901516,89.37390972837251,89.43657684326172,33709600,0.0,0.0,0.0,SPY
2006-01-31 00:00:00-05:00,89.35303127577565,89.50621403304805,88.77507104318835,88.78203582763672,72937000,0.0,0.0,0.0,SPY
2006-02-01 00:00:00-05:00,89.0048562254546,89.42961242713072,88.93522432251952,89.40176391601562,63561000,0.0,0.0,0.0,SPY
2006-02-02 00:00:00-05:00,89.19981830085364,89.22766680738235,88.29458777406002,88.36421966552734,83626900,0.0,0.0,0.0,SPY
2006-02-03 00:00:00-05:00,88.14143349252545,89.401788818206,87.83504665918095,87.92556762695312,86040400,0.0,0.0,0.0,SPY
2006-02-06 00:00:00-05:00,88.0439092493575,88.29458831022033,87.85589729742397,88.15531921386719,45511900,0.0,0.0,0.0,SPY
2006-02-07 00:00:00-05:00,88.00214259299315,88.19711936495179,87.3197424851463,87.37545013427734,71208100,0.0,0.0,0.0,SPY
2006-02-08 00:00:00-05:00,87.63306617093588,89.19981285240196,87.45898379661436,88.16924285888672,59422200,0.0,0.0,0.0,SPY
2006-02-09 00:00:00-05:00,88.37814211631321,88.85164640623579,87.99516406476738,88.02301788330078,62023300,0.0,0.0,0.0,SPY
2006-02-10 00:00:00-05:00,88.03695318147845,88.52438178553464,87.35454782322645,88.18318176269531,64508700,0.0,0.0,0.0,SPY
2006-02-13 00:00:00-05:00,88.15531688061863,88.28762119050914,87.70270162645294,88.02301788330078,52308700,0.0,0.0,0.0,SPY
2006-02-14 00:00:00-05:00,88.05782714994659,89.1510642427284,87.8837447764936,88.95609283447266,90964400,0.0,0.0,0.0,SPY
2006-02-15 00:00:00-05:00,88.90738108890737,89.35303700843764,88.60099430440977,89.26947021484375,85471300,0.0,0.0,0.0,SPY
